날짜,시가,고가,저가,종가,거래량,등락률
2018-06-04,87428,87601,84830,84832,816110,-3.5451961341671403
2018-06-05,85868,86647,83532,84400,496854,-0.5092417955488495
2018-06-07,85263,86215,83704,86217,573839,2.152843601895735
2018-06-08,85782,87081,85696,85785,426121,-0.5010612756184976
2018-06-11,85782,86561,84744,85872,322371,0.10141633152649064
2018-06-12,86907,90456,86907,89766,1961089,4.534656232532141
2018-06-14,90197,93920,89679,93922,1970202,4.629815297551412
2018-06-15,94093,99546,93920,97817,2363198,4.147058197227486
2018-06-18,99114,101278,96256,97990,1785675,0.17686087285441182
2018-06-19,98161,98161,90543,90546,1913274,-7.596693540157159
2018-06-20,91928,96688,91756,96605,1310211,6.691626355664525
2018-06-21,96776,97642,93313,94181,1070875,-2.509186895088246
2018-06-22,93920,96429,93053,96432,957667,2.3900786782896764
2018-06-25,97729,97988,94785,95479,743668,-0.9882611581217853
2018-06-26,93486,95478,91667,95047,918985,-0.45245551377789883
2018-06-27,94958,97468,94093,94354,780806,-0.7291129651646028
2018-06-28,94093,95564,92188,92709,469005,-1.7434343006125865
2018-06-29,94179,96429,92620,96000,889515,3.5498171698540597
2018-07-02,96344,97988,93139,94787,906238,-1.2635416666666666
2018-07-03,95996,96516,91409,92883,938276,-2.0087142751643157
2018-07-04,92881,94006,87601,88467,1154223,-4.754368398953522
2018-07-05,88379,88899,84830,87257,904924,-1.3677416437767755
2018-07-06,87600,91063,85521,90112,760861,3.2719437982053012
2018-07-09,89591,90630,88120,88467,506840,-1.8255060369318181
2018-07-10,89591,89764,86735,86823,530030,-1.8583200515446436
2018-07-11,86821,87081,83878,84573,885413,-2.591479216336685
2018-07-12,84570,86215,84310,85006,719067,0.5119837300320433
2018-07-13,84744,86908,84051,86391,633751,1.6292967555231395
2018-07-16,87167,89158,86821,87862,595152,1.7027236633445613
2018-07-17,88294,88811,86821,87343,381632,-0.5906990507841843
2018-07-18,88379,89591,86388,86564,584477,-0.891886012616924
2018-07-19,87167,87514,84830,86044,618755,-0.6007116122175501
2018-07-20,86043,86821,84917,85006,408632,-1.2063595369810796
2018-07-23,85089,85610,76347,76435,2282437,-10.08281768345764
2018-07-24,77039,79117,75394,76435,1028126,0.0
2018-07-25,76087,76780,71153,72022,2117815,-5.773533067312095
2018-07-26,73145,74962,70720,73752,1221980,2.402043819943906
2018-07-27,73922,74530,72192,73233,818354,-0.7037097299056297
2018-07-30,72279,74962,71501,73494,689618,0.35639670640285115
2018-07-31,73577,79203,73489,79032,1220175,7.53530900481672
2018-08-01,80588,83446,79982,81369,1301192,2.9570300637716365
2018-08-02,82320,82493,78771,80764,680371,-0.7435264044046258
2018-08-03,81281,82061,79551,80677,437425,-0.10772126194839285
2018-08-06,80503,81107,77646,78340,470245,-2.8967363684817236
2018-08-07,78079,79376,75654,78427,764439,0.11105437835077865
2018-08-08,79117,81107,78511,79032,638195,0.7714180065538654
2018-08-09,76953,78597,76001,77994,887170,-1.3133920437291224
2018-08-10,78079,80243,76867,77215,668100,-0.9987947790855706
2018-08-13,76780,77211,73577,73839,792788,-4.3722074726413265
2018-08-14,73489,75654,73489,74878,488514,1.4071154809788866
2018-08-16,74356,77300,73057,77301,654026,3.235930446860226
2018-08-17,77818,79636,77732,77994,697144,0.8964955175224123
2018-08-20,78944,79376,77386,77560,357526,-0.5564530604918327
2018-08-21,78771,81800,77992,81196,1013738,4.687983496647757
2018-08-22,81800,83012,80503,81369,726009,0.2130646829893098
2018-08-23,81021,81714,79722,81023,568002,-0.4252233651636373
2018-08-24,80847,82232,80068,81544,584707,0.6430272885476963
2018-08-27,82232,82493,80155,80244,610755,-1.5942313352300599
2018-08-28,80848,81107,77386,77388,1041053,-3.559144608942725
2018-08-29,77038,78250,76952,77128,698010,-0.3359694009407143
2018-08-30,76867,77126,75049,76003,1196369,-1.458614251633648
2018-08-31,75654,78771,75654,78253,1114079,2.960409457521414
2018-09-03,77818,78511,76001,76350,867593,-2.431855647706797
2018-09-04,77472,83617,77211,83188,2612394,8.956123117223314
2018-09-05,83446,84051,80155,80592,1424051,-3.1206424003462034
2018-09-06,81107,83185,79551,82062,1150820,1.8240023823704585
2018-09-07,82061,82580,80674,81284,611404,-0.948063659184519
2018-09-10,81281,81714,79464,79639,533569,-2.0237685153289697
2018-09-11,79722,81107,79551,80244,533831,0.7596780471879356
2018-09-12,80503,83792,80415,82929,1198501,3.3460445640795573
2018-09-13,83878,85696,82753,84573,1226660,1.9824186955106176
2018-09-14,84657,86129,83185,84226,864652,-0.4102964303028154
2018-09-17,86129,87428,85089,85698,1074619,1.7476788640087382
2018-09-18,85176,86561,84657,85698,772193,0.0
2018-09-19,80588,83185,80503,82495,9368754,-3.737543466591986
2018-09-20,82406,84570,78857,79899,2794420,-3.1468573852960784
2018-09-21,80415,81281,80155,81023,783863,1.406776054769146
2018-09-27,80503,82147,80503,81369,681368,0.4270392357725584
2018-09-28,81887,82320,79551,79812,725680,-1.9135051432363677
2018-10-01,79464,80588,77732,77994,831003,-2.277852954442941
2018-10-02,78165,78771,75308,75311,1124043,-3.4400082057594172
2018-10-04,75740,77039,73145,74531,1547417,-1.0357052754577685
2018-10-05,75135,76260,74269,74704,912428,0.23211817901275977
2018-10-08,74530,74962,73664,74358,535305,-0.46316127650460487
2018-10-10,74615,75135,73057,73059,755270,-1.746953925603163
2018-10-11,73057,73837,69248,69683,1684983,-4.620922815806403
2018-10-12,69421,71501,68816,71068,1026763,1.9875722916636769
2018-10-15,71501,71758,67951,68558,837179,-3.5318286711318736
2018-10-16,68383,69940,67776,68299,753826,-0.37778231570349197
2018-10-17,70028,70374,68123,69683,590644,2.0263839880525336
2018-10-18,70115,70115,67431,67606,644554,-2.980640902372171
2018-10-19,67084,69854,65180,69683,1098243,3.072212525515487
2018-10-22,68989,70028,67344,69424,510708,-0.371683193892341
2018-10-23,66739,67951,64228,64403,1468565,-7.232369209495275
2018-10-24,65007,65872,59900,59902,1704542,-6.988804869338384
2018-10-25,56956,62583,56352,61459,2444518,2.5992454342092084
2018-10-26,61890,62497,58948,59382,1239699,-3.3794887648676353
2018-10-29,60073,61631,58340,58345,1367023,-1.7463204338014886
2018-10-30,58169,60159,56956,59989,1567464,2.817722169851744
2018-10-31,60073,60159,54359,55141,2685818,-8.08148160496091
2018-11-01,56004,59725,54966,57133,2769281,3.6125568995847015
2018-11-02,59294,61458,58340,61459,1659422,7.571806136558557
2018-11-05,61804,63189,61111,62499,1312062,1.6921850339250557
2018-11-06,63275,63449,61198,62586,853757,0.13920222723563577
2018-11-07,62756,63189,60247,60595,1029590,-3.1812226376505928
2018-11-08,61890,62064,59900,61287,1411678,1.1420084165360178
2018-11-09,60418,60505,57216,57997,1665945,-5.36818574901692
2018-11-12,54966,55658,52023,52024,2121027,-10.2988085590634
2018-11-13,50983,53754,50723,52458,2229358,0.8342303552206674
2018-11-14,52108,56956,52108,54189,2356732,3.2997826832894885
2018-11-15,57130,58688,55918,58690,2192659,8.306113786930927
2018-11-16,59207,65354,58948,62845,3332965,7.079570625319476
2018-11-19,64315,67776,62843,67087,3294712,6.749940329381812
2018-11-20,66651,68556,66047,67000,1753029,-0.12968235276581155
2018-11-21,65699,69508,63708,69165,1797298,3.2313432835820897
2018-11-22,69682,69854,67690,69251,1141125,0.1243403455504952
2018-11-23,69075,70980,68297,68299,1000973,-1.3747093904781158
2018-11-26,68383,73057,68036,72801,1713629,6.591604562292273
2018-11-27,73404,73404,70374,70809,1521730,-2.7362261507396877
2018-11-28,71239,71412,68903,69251,1321922,-2.2002852744707595
2018-11-29,72365,72624,67431,67519,2225071,-2.5010469162900177
2018-11-30,67604,68123,66565,68125,2758680,0.8975251410714022
2018-12-03,69075,69854,68297,69077,992096,1.3974311926605503
2018-12-04,68816,69940,67951,68385,1055684,-1.0017806216251428
2018-12-05,67084,68556,65699,68040,824735,-0.5044966001316078
2018-12-06,67517,68383,65787,65788,760755,-3.3098177542621987
2018-12-07,66480,70980,66219,70462,1836138,7.104639143916824
2018-12-10,69595,72104,68468,70462,1545158,0.0
2018-12-11,68556,68556,61198,61980,4835314,-12.037694076239676
2018-12-12,62410,65787,62064,64663,1601445,4.328815747015166
2018-12-13,64747,65180,61631,63105,2054448,-2.409414966828016
2018-12-14,62411,62497,59986,60595,1339452,-3.9774978210918315
2018-12-17,61198,62323,57130,61633,1409347,1.7130126248040267
2018-12-18,60592,65354,60418,64144,1207518,4.074116139081337
2018-12-19,64747,69508,64574,69424,1671739,8.231479171863308
2018-12-20,69248,73922,68903,71415,2562278,2.867884305139433
2018-12-21,72538,73317,69854,71156,1156103,-0.36266890709234756
2018-12-24,71153,71412,69075,70116,1654751,-1.46157737927933
2018-12-26,68903,73664,68468,73665,3414140,5.0616121855211365
2018-12-27,75516,75604,67753,67843,3554290,-7.903346229552705
2018-12-28,68194,69429,65283,66431,1486228,-2.0812758869743377
2019-01-02,67489,68194,63959,63962,993899,-3.7166383164486456
2019-01-03,63784,65459,62549,63167,953777,-1.242925487007911
2019-01-04,63959,66253,62636,65814,1129392,4.19047920591448
2019-01-07,68106,69517,65283,66079,1205466,0.4026498921202176
2019-01-08,66253,66341,63784,64579,701617,-2.2700101393786225
2019-01-09,64754,65371,63077,64844,824570,0.41035011381408815
2019-01-10,64754,66253,64488,65196,898892,0.5428412806119302
2019-01-11,65459,65812,64401,64844,439902,-0.5399104239523898
2019-01-14,64224,64224,62636,62726,649100,-3.2663006600456477
2019-01-15,62988,63342,60431,60962,1248040,-2.8122309728023467
2019-01-16,61313,61401,58226,58492,2039943,-4.051704340408779
2019-01-17,58488,59371,56108,56287,1688163,-3.7697462900909526
2019-01-18,56636,58754,56283,58667,1528960,4.2283298097251585
2019-01-21,58401,58488,56814,57522,731349,-1.9516934562871802
2019-01-22,57784,58843,57696,57962,453766,0.7649247244532527
2019-01-23,57784,58313,57519,57609,370997,-0.6090197025637486
2019-01-24,57784,61577,57696,61579,1761443,6.891284347931746
2019-01-25,61577,63518,60342,62902,1107453,2.1484597021711944
2019-01-28,63518,65636,63342,64226,1124563,2.104861530634956
2019-01-29,64401,64488,62283,63784,844066,-0.6881948120698782
2019-01-30,63871,65636,63518,65109,788978,2.077323466700113
2019-01-31,65901,66606,64841,65637,828405,0.8109477952356817
2019-02-01,66075,66340,64311,64491,489526,-1.7459664518488047
2019-02-07,64488,65723,63253,65549,575529,1.6405389899365803
2019-02-08,65283,66782,64665,64667,693551,-1.3455582846420235
2019-02-11,65194,66076,64754,65814,388291,1.7737021974113536
2019-02-12,65901,66164,65019,65461,522104,-0.5363600449752333
2019-02-13,65812,66253,65371,65549,621058,0.13443118803562426
2019-02-14,65636,65812,63695,64313,611011,-1.8856122900425636
2019-02-15,64137,64929,63253,63873,684253,-0.6841540590549344
2019-02-18,64224,65106,64047,64313,430818,0.6888669703943764
2019-02-19,64488,65547,63871,65020,491639,1.0993111812541787
2019-02-20,65283,65371,64312,64579,359460,-0.6782528452783759
2019-02-21,64577,64577,61136,62197,1331542,-3.688505551340219
2019-02-22,62195,62459,61489,61667,581909,-0.8521311317266106
2019-02-25,59989,62371,59813,60609,1342037,-1.7156664018032335
2019-02-26,61048,62195,60606,60873,621625,0.43557887442459037
2019-02-27,60959,61401,60606,60962,285900,0.14620603551656727
2019-02-28,61313,62195,60872,61579,790490,1.0121059020373346
2019-03-04,62019,63077,61931,62991,599658,2.2929894931713735
2019-03-05,63077,65547,62636,63962,1131790,1.5414900541347176
2019-03-06,64577,64929,62371,62726,590015,-1.9323973609330538
2019-03-07,62812,63077,61666,61667,390079,-1.6882951248286198
2019-03-08,61313,63253,61136,62991,631414,2.1470154215382617
2019-03-11,62724,63959,61841,63962,507958,1.5414900541347176
2019-03-12,64665,66341,64577,66255,1808981,3.584941058753635
2019-03-13,66430,66871,65283,66167,681892,-0.1328201645158856
2019-03-14,66429,67223,64400,64491,955851,-2.5329847204799973
2019-03-15,64488,64488,61931,61932,935975,-3.9679955342605946
2019-03-18,62549,63077,61931,62020,340960,0.14209132597041918
2019-03-19,62107,64136,62107,62374,509710,0.5707836181876814
2019-03-20,62636,62812,61313,62374,436516,0.0
2019-03-21,62636,62724,61753,62108,294445,-0.42645974284156857
2019-03-22,62107,62636,61666,61844,277815,-0.4250660140400593
2019-03-25,61048,62283,61048,61139,383371,-1.139965073410517
2019-03-26,61666,61931,60078,60256,446492,-1.4442499877328712
2019-03-27,60342,60696,57343,57432,1217432,-4.686670207116304
2019-03-28,56725,59284,56108,58050,646466,1.0760551608859172
2019-03-29,58137,59196,57431,58933,640161,1.5211024978466838
2019-04-01,58226,59548,58048,58933,391529,0.0
2019-04-02,59371,60872,59196,59991,422034,1.7952590229582746
2019-04-03,59989,60872,59548,60609,362201,1.0301545231784768
2019-04-04,60872,61224,59724,60344,275640,-0.4372287944034714
2019-04-05,60254,60872,59636,59903,233686,-0.7308100225374519
2019-04-08,60783,61489,60342,61139,338263,2.063335726090513
2019-04-09,61753,62371,61136,62108,493190,1.584913066945812
2019-04-10,62107,62459,61401,61756,341394,-0.5667546853867457
2019-04-11,62195,62901,61666,62902,580364,1.8556901353714617
2019-04-12,62636,62724,61931,62108,288491,-1.2622810085529872
2019-04-15,62107,62107,61136,61491,347892,-0.9934307979648354
2019-04-16,61489,62812,60959,62638,337419,1.8653136231318403
2019-04-17,62459,62901,62283,62726,266621,0.1404897985248571
2019-04-18,62371,62636,61048,61227,465228,-2.389758632783854
2019-04-19,61401,68282,61401,67314,2181235,9.941692390611985
2019-04-22,67047,69871,66782,67755,1295495,0.6551386041536679
2019-04-23,68106,69341,66518,68460,806579,1.040513615231348
2019-04-24,68370,69076,67224,67755,516982,-1.0297984224364591
2019-04-25,67047,67489,65283,65372,598741,-3.517083610065678
2019-04-26,65194,66782,65194,66079,469513,1.0815027840665727
2019-04-29,66430,67489,65989,67490,376085,2.135322871108824
2019-04-30,67400,67400,65723,66697,420328,-1.1749888872425545
2019-05-02,65901,66430,65106,65637,418799,-1.5892768790200458
2019-05-03,65812,65901,64224,65109,428185,-0.8044243338360985
2019-05-07,64577,66076,63959,65372,417785,0.4039380116420157
2019-05-08,65106,66253,64665,64844,389531,-0.8076852475065778
2019-05-09,65636,66959,64488,65372,675255,0.8142619209178952
2019-05-10,65547,65636,61666,62197,816526,-4.856819433396561
2019-05-13,61401,62370,59461,59462,695949,-4.397318198626944
2019-05-14,58667,60342,58488,59374,489611,-0.14799367663381655
2019-05-15,60165,60959,59636,60521,466363,1.9318220096338465
2019-05-16,61489,63342,60165,60256,538684,-0.4378645428859404
2019-05-17,61136,61931,59548,59639,305061,-1.0239644184811472
2019-05-20,59813,60431,57431,57609,559630,-3.4038129411961973
2019-05-21,53020,54166,52049,52051,12141224,-9.647798087104444
2019-05-22,52667,53109,51697,52051,2149206,0.0
