날짜,시가,고가,저가,종가,거래량,등락률
2016-04-29,12892,12892,12652,12873,26772,-0.1551229349259288
2016-05-02,12772,12852,12212,12212,39832,-5.134778217975608
2016-05-03,12212,12552,12212,12512,23943,2.456600065509335
2016-05-04,12312,12512,12172,12512,19632,0.0
2016-05-09,12512,13012,12392,12953,66360,3.524616368286445
2016-05-10,13072,13273,12932,13113,51426,1.235235080676291
2016-05-11,13012,13173,12812,13093,28436,-0.15252039960344696
2016-05-12,12972,13213,12832,13133,21818,0.3055067593370503
2016-05-13,13133,14033,13113,13874,96737,5.642275184649356
2016-05-16,13873,14394,13693,14014,52088,1.0090817356205852
2016-05-17,14154,14394,13873,14214,51862,1.4271442842871414
2016-05-18,14214,14214,13753,14014,32831,-1.4070634585619812
2016-05-19,13873,14013,13473,13533,25121,-3.4322820037105752
2016-05-20,13573,14814,13493,14815,73667,9.473139732505727
2016-05-23,14814,14814,14414,14594,34526,-1.491731353358083
2016-05-24,14614,14674,14214,14274,27715,-2.1926819240783884
2016-05-25,14314,14774,14134,14374,49304,0.7005744710662744
2016-05-26,14254,14534,13993,14454,38494,0.5565604563795742
2016-05-27,14474,14714,14294,14695,17524,1.6673585166735851
2016-05-30,14754,15014,14294,14695,27877,0.0
2016-05-31,14614,15315,14334,15315,46569,4.21912215039129
2016-06-01,15295,15335,14914,14915,35304,-2.611818478615736
2016-06-02,14934,15175,14774,14975,18348,0.4022795843110962
2016-06-03,14974,15155,14634,15055,22626,0.5342237061769616
2016-06-07,14894,15295,14834,14875,25715,-1.195616074393889
2016-06-08,14954,14954,14634,14835,20613,-0.2689075630252101
2016-06-09,14894,15455,14674,15315,51698,3.2355915065722956
2016-06-10,15195,15195,14714,14975,21061,-2.2200457068233757
2016-06-13,14794,14974,14374,14594,33112,-2.5442404006677797
2016-06-14,14454,14814,14174,14775,20916,1.2402357133068385
2016-06-15,14734,14774,14314,14574,29214,-1.3604060913705585
2016-06-16,14434,14534,13993,14194,37481,-2.607383010841224
2016-06-17,14214,14254,13673,14214,27304,0.1409046075806679
2016-06-20,14093,14634,13973,14594,22682,2.6734205712677643
2016-06-21,14654,14654,14234,14454,31491,-0.9592983417842949
2016-06-22,14554,14614,14234,14314,13392,-0.9685900096859
2016-06-23,13973,14674,13953,14594,31566,1.9561268687997766
2016-06-24,14534,14594,13493,13974,44581,-4.248321227901878
2016-06-27,13813,13973,13513,13553,46278,-3.012737941892085
2016-06-28,13393,13813,13393,13714,29698,1.1879288718364938
2016-06-29,13813,14214,13813,14174,26465,3.354236546594721
2016-06-30,14374,14614,14093,14394,31408,1.5521377169465218
2016-07-01,14474,14754,14474,14554,38804,1.1115742670557176
2016-07-04,14634,14714,14314,14594,12409,0.2748385323622372
2016-07-05,14554,14614,14374,14514,13841,-0.5481704810195971
2016-07-06,14414,14554,14053,14274,16340,-1.6535758577924762
2016-07-07,14274,14394,14154,14254,18654,-0.14011489421325488
2016-07-08,14194,14334,13973,14294,16430,0.2806229830223095
2016-07-11,14234,14294,13873,13954,26940,-2.3786204001679025
2016-07-12,13813,14073,13753,14074,26158,0.8599684678228464
2016-07-13,13993,14053,13733,13854,30429,-1.5631661219269577
2016-07-14,13853,13933,13633,13814,19478,-0.28872527789808
2016-07-15,13693,13793,13373,13393,35101,-3.0476328362530767
2016-07-18,13393,13953,13373,13934,33755,4.039423579481819
2016-07-19,14033,14174,13753,13834,25548,-0.7176690110521028
2016-07-20,13913,14134,13753,13794,27482,-0.28914269191846176
2016-07-21,13893,14013,13473,13573,36119,-1.6021458605190664
2016-07-22,13533,13913,13473,13694,22944,0.8914757238635527
2016-07-25,13773,13773,13493,13513,13950,-1.3217467504016358
2016-07-26,13473,13513,13233,13273,23768,-1.7760674905646416
2016-07-27,13293,13393,12872,13133,27179,-1.054772847133278
2016-07-28,13133,13253,13032,13193,29777,0.45686438742100055
2016-07-29,13253,13533,13133,13273,28474,0.6063821723641325
2016-08-01,13273,13453,13012,13233,24669,-0.301363670609508
2016-08-02,13153,13233,12872,12913,34107,-2.4181969319126426
2016-08-03,12792,13052,12772,12973,21283,0.4646480291179432
2016-08-04,13012,13113,12872,12913,15283,-0.46249903646034074
2016-08-05,12872,12952,12091,12392,77501,-4.034693719507473
2016-08-08,12252,12252,11771,11992,58249,-3.227888960619755
2016-08-09,11871,12312,11871,12112,43339,1.0006671114076051
2016-08-10,12112,12532,11971,12512,50841,3.302509907529723
2016-08-11,12512,12892,12252,12673,70286,1.2867647058823528
2016-08-12,12652,12692,12051,12072,57222,-4.742365659275626
2016-08-16,12112,13072,12051,12973,82794,7.463552021206096
2016-08-17,13052,13313,12672,12893,83166,-0.616665381947121
2016-08-18,12912,13293,12912,13193,56811,2.326844023888932
2016-08-19,13032,13153,12852,13013,39985,-1.3643598878192982
2016-08-22,12972,12972,12632,12633,21824,-2.9201567663106123
2016-08-23,12692,12872,12472,12532,26236,-0.7994933903269216
2016-08-24,12472,12652,12372,12613,17449,0.6463453558889243
2016-08-25,12612,12612,12212,12212,26006,-3.179259494172679
2016-08-26,12172,12512,12152,12372,15822,1.3101867016049789
2016-08-29,12272,12312,12071,12072,28734,-2.424830261881668
2016-08-30,12091,12412,12071,12352,29325,2.319416832339298
2016-08-31,12352,12592,12172,12512,31271,1.2953367875647668
2016-09-01,12472,12712,12412,12613,32604,0.8072250639386189
2016-09-02,12712,12712,12332,12633,47328,0.15856655831285182
2016-09-05,12672,12752,12532,12753,27936,0.9498931370220851
2016-09-06,12772,12892,12652,12853,30419,0.784129224496197
2016-09-07,12872,12872,12212,12252,47154,-4.675951139811716
2016-09-08,12312,12372,11571,11732,92105,-4.244205027750572
2016-09-09,11631,12232,11631,11992,72607,2.216160927378111
2016-09-12,11851,12071,11491,11932,36602,-0.5003335557038026
2016-09-13,11971,12051,11751,12032,96393,0.8380824673147838
2016-09-19,12011,12132,11911,12092,22480,0.49867021276595747
2016-09-20,12031,12312,12011,12292,12787,1.6539861065167052
2016-09-21,12292,12312,12172,12272,5392,-0.16270745200130166
2016-09-22,12352,12472,12212,12472,15179,1.6297262059973925
2016-09-23,12412,12772,12412,12653,30629,1.451250801796023
2016-09-26,12632,12832,12552,12592,23455,-0.4820991069311626
2016-09-27,12532,12592,12332,12452,24575,-1.1118170266836087
2016-09-28,12532,12532,12312,12412,9479,-0.32123353678123995
2016-09-29,12412,12512,12252,12432,16298,0.16113438607798905
2016-09-30,12412,12412,11851,11972,33899,-3.7001287001286998
2016-10-04,11791,12132,11511,11792,42739,-1.5035081857667891
2016-10-05,11851,11951,11551,11952,54879,1.3568521031207599
2016-10-06,11951,12152,11631,11792,28203,-1.3386880856760375
2016-10-07,11671,11771,11311,11431,31612,-3.0613975576662145
2016-10-10,11351,11451,11090,11211,34221,-1.9245910244073134
2016-10-11,11211,11531,11030,11211,51373,0.0
2016-10-12,11151,11631,11131,11632,26735,3.755240388903755
2016-10-13,11631,11731,11431,11551,15166,-0.6963548830811555
2016-10-14,11551,11591,11451,11511,8045,-0.3462903644706086
2016-10-17,11391,11631,11191,11632,21146,1.0511684475718879
2016-10-18,11451,11651,11451,11632,19568,0.0
2016-10-19,11551,11671,11451,11511,10643,-1.0402338376891334
2016-10-20,11631,11631,11451,11551,11449,0.3474937016766571
2016-10-21,11471,11551,11131,11131,34066,-3.6360488269413906
2016-10-24,11091,11211,10850,11071,28498,-0.5390351271224508
2016-10-25,11131,11131,10750,10851,17391,-1.9871736970463374
2016-10-26,10950,10970,10650,10771,21897,-0.7372592387798359
2016-10-27,10730,11291,10730,11291,31425,4.827778293566057
2016-10-28,11291,11291,10810,11051,23559,-2.1255867505092554
2016-10-31,10930,10950,10390,10510,32086,-4.895484571531989
2016-11-01,10410,10950,10370,10851,29801,3.2445290199809707
2016-11-02,10710,10890,10590,10811,18872,-0.36862961938991795
2016-11-03,10750,11271,10710,11251,32025,4.069928776246416
2016-11-04,11291,11291,10930,11071,29229,-1.5998577904186295
2016-11-07,11070,11251,10870,11171,25173,0.9032607713846988
2016-11-08,11131,11171,10890,10951,28177,-1.9693850147703875
2016-11-09,11030,11311,10450,10611,44447,-3.1047392932152316
2016-11-10,11151,11371,10910,11171,49855,5.277542173216474
2016-11-11,11191,11611,10990,11471,37817,2.6855250201414376
2016-11-14,11431,11611,11171,11271,28132,-1.7435271554354461
2016-11-15,11351,11351,10750,10771,43893,-4.436163605713779
2016-11-16,10770,10930,10530,10530,60867,-2.237489555287346
2016-11-17,10550,10690,10370,10570,38672,0.3798670465337132
2016-11-18,10570,10670,10310,10330,26721,-2.270577105014191
2016-11-21,10290,10290,9939,9940,35835,-3.77541142303969
2016-11-22,9919,10110,9909,9920,22332,-0.2012072434607646
2016-11-23,9919,10069,9639,9690,44490,-2.318548387096774
2016-11-24,9789,9789,9349,9509,44240,-1.8679050567595459
2016-11-25,9479,9919,9479,9810,22866,3.165422231570091
2016-11-28,9789,9899,9559,9810,19287,0.0
2016-11-29,9799,10330,9759,10210,46451,4.077471967380224
2016-11-30,10110,10390,9969,10390,28247,1.762977473065622
2016-12-01,10350,10350,9909,10010,25667,-3.6573628488931664
2016-12-02,10190,10190,9779,9860,15796,-1.4985014985014986
2016-12-05,9769,9929,9649,9710,14581,-1.5212981744421907
2016-12-06,9709,10110,9709,10010,15753,3.089598352214212
2016-12-07,10009,10009,9559,9920,28703,-0.8991008991008992
2016-12-08,9949,10310,9899,10090,30014,1.7137096774193548
2016-12-09,10090,10370,10029,10370,26640,2.7750247770069376
2016-12-12,10410,10690,10390,10651,25077,2.7097396335583412
2016-12-13,10550,10950,10550,10891,30864,2.253309548399211
2016-12-14,10890,10970,10690,10891,36168,0.0
2016-12-15,10930,11291,10870,11291,31228,3.6727573225599115
2016-12-16,11291,11631,11111,11591,42656,2.656983438136569
2016-12-19,11591,11651,11311,11491,32525,-0.862738331464067
2016-12-20,11491,11491,11131,11271,39211,-1.9145418153337395
2016-12-21,11231,11311,11050,11191,30861,-0.7097861769142045
2016-12-22,11251,11251,10990,11071,14178,-1.0722902332231257
2016-12-23,11070,11451,11030,11431,22026,3.251738776984916
2016-12-26,11571,11611,11331,11391,13266,-0.3499256408013297
2016-12-27,11391,11431,11311,11411,10750,0.17557721007813187
2016-12-28,11431,11491,11311,11491,18117,0.7010779072824468
2016-12-29,11451,11591,11311,11491,22893,0.0
2017-01-02,11491,11491,11151,11211,13331,-2.436689583152032
2017-01-03,11211,11491,11191,11431,18235,1.9623583980019625
2017-01-04,11411,11751,11351,11612,18961,1.583413524626017
2017-01-05,11651,11771,11591,11672,22308,0.5167068549776094
2017-01-06,11711,11731,11611,11632,29080,-0.3427004797806717
2017-01-09,11631,11631,11331,11391,24006,-2.0718707015130673
2017-01-10,11471,11491,11090,11111,31585,-2.458080941093846
2017-01-11,11030,11191,10970,11091,25171,-0.18000180001800017
2017-01-12,11030,11211,10970,11051,16729,-0.3606527815345776
2017-01-13,10950,11131,10770,10851,31548,-1.809790969143064
2017-01-16,10850,10950,10650,10651,22136,-1.84314809694959
2017-01-17,10670,10810,10630,10671,13564,0.18777579569993427
2017-01-18,10730,11151,10670,10751,24396,0.7496954362290319
2017-01-19,10810,10810,10430,10450,28131,-2.79973955911078
2017-01-20,10450,11030,10410,10530,40516,0.7655502392344498
2017-01-23,10550,10570,10170,10310,38971,-2.089268755935423
2017-01-24,10310,10510,10210,10330,38822,0.19398642095053348
2017-01-25,10350,11050,10350,10891,44212,5.4307841239109385
2017-01-26,10890,11171,10730,11111,23316,2.0200165274079516
2017-01-31,11111,11191,10930,11191,14640,0.7200072000720007
2017-02-01,11231,11271,11010,11191,17521,0.0
2017-02-02,11211,11211,10850,10871,25532,-2.8594406219283353
2017-02-03,11171,11991,11111,11932,76956,9.759911691656702
2017-02-06,11931,12212,11771,12152,48777,1.8437814280925242
2017-02-07,12212,12212,11851,12112,39332,-0.32916392363396973
2017-02-08,12172,12492,11851,12152,46517,0.33025099075297226
2017-02-09,12252,12252,11771,11792,19583,-2.9624753127057275
2017-02-10,11811,12071,11731,11912,19356,1.01763907734057
2017-02-13,11911,11911,11651,11692,23422,-1.8468770987239758
2017-02-14,11771,12091,11651,11912,19908,1.881628463906945
2017-02-15,12071,12372,11851,12352,36913,3.6937541974479515
2017-02-16,12352,12352,12051,12132,20822,-1.7810880829015545
2017-02-17,12011,12332,11951,12172,24599,0.3297065611605671
2017-02-20,12272,12272,11951,11972,8217,-1.643115346697338
2017-02-21,12011,12272,11931,12172,17730,1.670564650851988
2017-02-22,12152,12252,11871,11912,21167,-2.1360499507065396
2017-02-23,11911,12031,11711,11812,19944,-0.8394895903290799
2017-02-24,11811,11911,11611,11732,22567,-0.6772773450728073
2017-02-27,11731,11911,11731,11912,10059,1.5342652574156155
2017-02-28,11911,11911,11631,11652,14562,-2.1826729348556078
2017-03-02,11671,11831,11491,11792,16785,1.2015104703055268
2017-03-03,11691,11691,11491,11531,14905,-2.2133649932157393
2017-03-06,11571,11831,11431,11812,13402,2.436909201283497
2017-03-07,11751,11851,11691,11792,10290,-0.16931933626820184
2017-03-08,11691,11731,11451,11451,15261,-2.8917910447761193
2017-03-09,11451,11591,11211,11311,22088,-1.22260064623177
2017-03-10,11311,11571,11191,11491,15759,1.5913712315445143
2017-03-13,11491,11851,11451,11772,30485,2.4453920459490037
2017-03-14,11811,11811,11591,11612,17127,-1.3591573224600746
2017-03-15,11591,11651,11331,11612,15239,0.0
2017-03-16,11491,11611,11371,11531,21689,-0.6975542542197727
2017-03-17,11431,11551,11351,11491,13370,-0.34689098950654756
2017-03-20,11471,11691,11431,11531,41981,0.3480985118788617
2017-03-21,11631,12152,11531,12132,64579,5.212037117335877
2017-03-22,12091,12132,11851,12132,32535,0.0
2017-03-23,12132,12252,12051,12172,45143,0.3297065611605671
2017-03-24,12212,12612,12172,12592,49686,3.45054222806441
2017-03-27,12632,13092,12632,12933,66573,2.708068614993647
2017-03-28,12972,12972,12612,12773,36484,-1.2371452872496713
2017-03-29,12772,13032,12752,12833,31311,0.46974085962577306
2017-03-30,12932,13032,12812,12953,20993,0.9350892230967038
2017-03-31,12932,12972,12632,12893,40882,-0.4632131552536092
2017-04-03,12792,13613,12792,13573,52990,5.274179787481579
2017-04-04,13493,13613,13313,13473,17868,-0.7367567965814485
2017-04-05,13453,13453,13153,13253,34480,-1.6328954204705708
2017-04-06,13213,13213,12972,13213,20909,-0.30181845619859654
2017-04-07,13173,13213,12952,13073,16510,-1.0595625520320897
2017-04-10,13072,13092,12712,12733,15189,-2.600780234070221
2017-04-11,12812,13353,12752,13213,50545,3.7697321919421976
2017-04-12,13253,13413,13092,13413,32624,1.5136607886172708
2017-04-13,13373,13793,13213,13734,40805,2.393200626258108
2017-04-14,13693,13753,13333,13493,15982,-1.7547691859618464
2017-04-17,13613,13733,13433,13433,20893,-0.4446750166753132
2017-04-18,13473,13913,13393,13814,31798,2.836298667460731
2017-04-19,13833,13833,13593,13614,21124,-1.4478065730418417
2017-04-20,13553,14113,13413,13894,38493,2.0567063317173497
2017-04-21,13893,13893,13573,13573,25334,-2.3103497912768103
2017-04-24,13573,13793,13353,13533,20442,-0.2947027186325794
2017-04-25,13653,14113,13613,14054,37515,3.849848518436415
2017-04-26,14053,14174,13813,13854,19565,-1.4230823964707557
2017-04-27,13793,13973,13733,13814,14786,-0.28872527789808
2017-04-28,13893,13933,13453,13573,21144,-1.744606920515419
2017-05-02,13573,13633,13173,13253,37713,-2.3576217490606353
2017-05-04,13213,13593,13153,13553,19151,2.263638421489474
2017-05-08,13593,14254,13593,14254,45209,5.17228657861728
2017-05-10,14254,14594,14093,14154,26209,-0.7015574575557738
2017-05-11,14073,14514,14073,14434,34213,1.9782393669634024
2017-05-12,14434,14474,14134,14234,20969,-1.3856172925038106
2017-05-15,14113,14434,13113,13353,91159,-6.18940564844738
2017-05-16,13473,13513,12992,13373,77502,0.14977907586310193
2017-05-17,13473,13573,13293,13533,23817,1.1964405892469903
2017-05-18,13293,13493,13092,13293,19250,-1.7734426956328972
2017-05-19,13353,13433,13133,13333,24390,0.3009102535168886
2017-05-22,13413,13413,13032,13233,30942,-0.7500187504687618
2017-05-23,13293,13413,13092,13353,19026,0.906823849467241
2017-05-24,13433,13453,13253,13413,20719,0.4493372275893057
2017-05-25,13413,13433,13213,13413,25652,0.0
2017-05-26,13473,13473,13113,13313,40386,-0.7455453664355476
2017-05-29,13273,13273,12972,12993,38045,-2.403665590024788
2017-05-30,12992,13313,12952,13173,21075,1.385361348418379
2017-05-31,13173,13893,13092,13674,79654,3.803233887497153
2017-06-01,13813,13813,13493,13573,27925,-0.738628053239725
2017-06-02,13573,13913,13553,13794,31853,1.6282325204450012
2017-06-05,13953,14134,13833,13854,20607,0.4349717268377556
2017-06-07,13853,13913,13513,13614,22356,-1.73235166738848
2017-06-08,13713,13713,13453,13573,22781,-0.30116057000146906
2017-06-09,13473,13713,13473,13553,17489,-0.1473513593162897
2017-06-12,13613,13613,13333,13513,12245,-0.2951376079096879
2017-06-13,13473,13513,13333,13413,21178,-0.7400281210686006
2017-06-14,13473,13633,13353,13373,24677,-0.298218146574219
2017-06-15,13533,13533,13173,13213,26623,-1.1964405892469903
2017-06-16,13213,13213,12952,13073,25681,-1.0595625520320897
2017-06-19,13012,13052,12792,12853,42992,-1.6828577985160253
2017-06-20,12872,13012,12712,12793,24816,-0.46681708550532947
2017-06-21,12772,12912,12652,12793,12715,0.0
2017-06-22,12812,12812,12712,12773,15080,-0.15633549597436097
2017-06-23,12752,12872,12752,12813,15046,0.31316057308384876
2017-06-26,12832,12832,12612,12733,21855,-0.6243658784047452
2017-06-27,12732,12912,12672,12873,24709,1.0995052226498077
2017-06-28,12812,12832,12592,12592,15633,-2.1828633574147442
2017-06-29,12732,12812,12612,12733,7319,1.119758576874206
2017-06-30,12692,12692,12552,12653,10782,-0.628288698657033
2017-07-03,12712,12712,12252,12312,16759,-2.6950130403856796
2017-07-04,12312,12712,12292,12592,17858,2.2742040285899936
2017-07-05,12552,12592,12432,12532,4668,-0.4764930114358323
2017-07-06,12512,12552,12272,12392,16968,-1.117140121289499
2017-07-07,12352,12432,12212,12432,19365,0.32278889606197547
2017-07-10,12412,12412,12071,12112,16266,-2.574002574002574
2017-07-11,12112,12152,11811,11872,26337,-1.9815059445178336
2017-07-12,11911,12252,11911,12172,19150,2.526954177897574
2017-07-13,12212,12212,11951,12192,16905,0.1643115346697338
2017-07-14,12152,12252,11951,12112,18339,-0.6561679790026247
2017-07-17,12091,12312,11931,11952,23249,-1.321003963011889
2017-07-18,11971,12232,11831,12232,25383,2.3427041499330654
2017-07-19,12232,12272,11991,12072,29620,-1.3080444735120993
2017-07-20,12091,12152,11791,11812,42245,-2.1537442014579193
2017-07-21,11851,12091,11851,12012,26377,1.6931933626820181
2017-07-24,12031,12312,11931,12292,24643,2.331002331002331
2017-07-25,12292,12672,12292,12512,38808,1.7897819720143184
2017-07-26,12572,12612,12312,12552,19115,0.319693094629156
2017-07-27,12532,12572,12332,12452,13814,-0.7966857871255577
2017-07-28,12532,12572,12372,12372,25627,-0.6424670735624799
2017-07-31,12432,12432,11991,12052,19137,-2.5864856126737794
2017-08-01,12051,12212,12011,12152,14315,0.829737802854298
2017-08-02,12132,12292,12132,12292,12956,1.1520737327188941
2017-08-03,12292,12292,11871,11892,18419,-3.254149040026033
2017-08-04,11891,12132,11851,11972,12589,0.6727211570803902
2017-08-07,11971,12152,11971,12012,9704,0.3341129301703976
2017-08-08,11971,12192,11911,12172,6628,1.332001332001332
2017-08-09,12172,12172,11931,12012,10265,-1.3144922773578704
2017-08-10,11871,12112,11871,12072,9148,0.4995004995004995
2017-08-11,12011,12051,11831,11932,9596,-1.159708416169649
2017-08-14,11931,12071,11851,11972,5480,0.3352329869259135
2017-08-16,11911,11931,11351,11652,55576,-2.672903441363181
2017-08-17,11651,11911,11591,11772,13407,1.0298661174047374
2017-08-18,11851,11851,11591,11712,15953,-0.509683995922528
2017-08-21,11711,11831,11611,11652,13206,-0.5122950819672131
2017-08-22,11671,11751,11411,11431,37899,-1.8966700995537247
2017-08-23,11471,11511,11371,11511,13870,0.6998512816026594
2017-08-24,11551,11591,11411,11451,8921,-0.5212405525149857
2017-08-25,11451,11651,11291,11431,23790,-0.17465723517596715
2017-08-28,11431,11771,11431,11712,15446,2.4582276266293412
2017-08-29,11711,11911,11671,11672,14625,-0.34153005464480873
2017-08-30,11751,11851,11631,11712,12201,0.3427004797806717
2017-08-31,11711,11891,11651,11852,16761,1.1953551912568305
2017-09-01,11871,11991,11771,11832,14606,-0.16874789065136686
2017-09-04,11731,11871,11551,11571,10184,-2.2058823529411766
2017-09-05,11691,11691,11331,11411,17794,-1.382767262985049
2017-09-06,11411,11611,11391,11612,5525,1.7614582420471474
2017-09-07,11551,11791,11551,11652,11305,0.34447123665173957
2017-09-08,11691,11831,11471,11571,10195,-0.6951596292481977
2017-09-11,11491,11671,11491,11672,4561,0.8728718347593121
2017-09-12,11611,11731,11511,11652,9454,-0.17135023989033585
2017-09-13,11651,11771,11471,11732,10106,0.6865774116031582
2017-09-14,11731,11831,11631,11712,8999,-0.17047391749062393
2017-09-15,11751,12031,11611,12032,21608,2.73224043715847
2017-09-18,12091,12091,11831,11952,14738,-0.6648936170212766
2017-09-19,11951,12312,11871,12192,20070,2.0080321285140563
2017-09-20,12312,12312,12071,12152,20263,-0.32808398950131235
2017-09-21,12212,12212,11851,11892,15186,-2.1395655036208034
2017-09-22,11891,11891,11651,11772,19533,-1.0090817356205852
2017-09-25,11671,11811,11571,11732,17663,-0.33978933061501865
2017-09-26,11631,11851,11631,11772,20012,0.34094783498124787
2017-09-27,11711,11851,11431,11491,24048,-2.3870200475705063
2017-09-28,11531,11731,11491,11491,7738,0.0
2017-09-29,11431,11651,11411,11612,20848,1.0529979984335567
2017-10-10,11611,11691,11371,11491,19488,-1.0420254908715123
2017-10-11,11491,11691,11471,11692,11689,1.74919502219128
2017-10-12,11691,11811,11591,11732,13819,0.34211426616489904
2017-10-13,11631,11851,11631,11712,20218,-0.17047391749062393
2017-10-16,11671,11811,11591,11812,13264,0.853825136612022
2017-10-17,11811,11851,11651,11772,11150,-0.3386386725364037
2017-10-18,11771,11791,11591,11652,18391,-1.019367991845056
2017-10-19,11651,11871,11611,11852,17039,1.7164435290078957
2017-10-20,11971,12071,11831,12072,11171,1.8562267971650355
2017-10-23,12312,12372,12091,12172,22024,0.828363154406892
2017-10-24,12192,12412,12031,12152,21384,-0.1643115346697338
2017-10-25,12212,12372,12152,12312,12869,1.316655694535879
2017-10-26,12192,12332,12031,12152,21940,-1.299545159194282
2017-10-27,12152,12352,12132,12312,17835,1.316655694535879
2017-10-30,12392,12512,12352,12512,19804,1.6244314489928524
2017-10-31,12512,12592,12312,12412,21068,-0.7992327365728901
2017-11-01,12412,12492,12292,12472,15971,0.4834031582339671
