날짜,시가,고가,저가,종가,거래량,등락률
2016-06-24,183500,183900,174500,177000,22368,-3.384279475982533
2016-06-27,176300,176300,173100,174700,19032,-1.2994350282485876
2016-06-28,174700,176900,173200,174700,12540,0.0
2016-06-29,175100,176500,174900,175600,12730,0.5151688609044075
2016-06-30,175600,177400,175000,175400,14892,-0.11389521640091116
2016-07-01,175100,179200,175000,176300,19559,0.5131128848346637
2016-07-04,177900,178900,175500,178400,15451,1.191151446398185
2016-07-05,176900,178400,170900,171400,51769,-3.923766816143498
2016-07-06,171200,171300,166800,166800,29477,-2.6837806301050176
2016-07-07,169400,169400,165100,165600,27384,-0.7194244604316548
2016-07-08,165900,166000,162100,163000,28690,-1.570048309178744
2016-07-11,162200,164700,162100,162200,20779,-0.49079754601227
2016-07-12,163000,163900,162200,163000,16224,0.4932182490752158
2016-07-13,163100,164500,161500,162000,24195,-0.6134969325153374
2016-07-14,162000,162500,159900,160700,25951,-0.8024691358024691
2016-07-15,161700,163100,160900,162900,21542,1.3690105787181084
2016-07-18,162900,163600,162000,162200,18917,-0.42971147943523635
2016-07-19,162200,162800,157800,157900,49407,-2.651048088779285
2016-07-20,157800,159300,155000,159200,41234,0.8233058898036731
2016-07-21,160100,161200,159200,160800,16568,1.0050251256281406
2016-07-22,160800,161600,159500,161000,15307,0.12437810945273632
2016-07-25,161100,164200,161100,163500,22426,1.5527950310559007
2016-07-26,163900,164000,160800,160800,19758,-1.651376146788991
2016-07-27,162000,162000,159800,160400,21498,-0.24875621890547264
2016-07-28,161700,162400,159100,160500,25093,0.062344139650872814
2016-07-29,160200,162000,159400,162000,28044,0.9345794392523363
2016-08-01,162700,162700,159900,160200,23855,-1.1111111111111112
2016-08-02,160000,160700,157700,159100,22541,-0.686641697877653
2016-08-03,159300,160400,158100,160400,23876,0.8170961659333752
2016-08-04,161000,161100,159000,159500,15335,-0.5610972568578554
2016-08-05,163800,164500,161400,163700,53862,2.633228840125392
2016-08-08,164400,164900,162200,164700,34582,0.6108735491753208
2016-08-09,165000,166900,163100,164700,25305,0.0
2016-08-10,164700,164700,163500,164000,17565,-0.42501517911353975
2016-08-11,163500,164500,160600,163900,16134,-0.06097560975609756
2016-08-12,163200,165300,163000,163600,14738,-0.18303843807199513
2016-08-16,164000,165100,162500,164100,19699,0.3056234718826406
2016-08-17,164000,164000,161000,162000,17353,-1.2797074954296161
2016-08-18,162600,162700,160600,160600,9384,-0.8641975308641975
2016-08-19,160700,161200,159500,160200,16489,-0.24906600249066002
2016-08-22,160200,161000,158500,158600,18800,-0.9987515605493134
2016-08-23,158000,161400,157900,161100,20015,1.5762925598991173
2016-08-24,161100,161100,158200,158600,17358,-1.5518311607697082
2016-08-25,158600,159900,158000,158100,17953,-0.31525851197982346
2016-08-26,158300,159600,158200,159300,17330,0.7590132827324478
2016-08-29,159000,159900,155600,159000,19696,-0.18832391713747645
2016-08-30,159500,159600,155700,157900,18292,-0.6918238993710693
2016-08-31,157900,158400,156000,158400,15793,0.31665611146295125
2016-09-01,157600,158600,157000,158400,8948,0.0
2016-09-02,158600,159800,156800,157100,15692,-0.8207070707070708
2016-09-05,158200,159000,157200,158700,17733,1.0184595798854232
2016-09-06,159200,159200,157200,158000,14913,-0.4410838059231254
2016-09-07,157800,157900,155700,156600,25128,-0.8860759493670887
2016-09-08,156400,160000,155900,159500,23257,1.8518518518518516
2016-09-09,159400,159500,157600,158300,18147,-0.7523510971786834
2016-09-12,156600,157600,155100,155300,15737,-1.8951358180669615
2016-09-13,156000,157400,154300,155500,24880,0.128783000643915
2016-09-19,155000,156000,149600,153200,38915,-1.4790996784565917
2016-09-20,153000,157200,153000,157100,29296,2.5456919060052217
2016-09-21,157200,157500,155600,157500,8455,0.2546148949713558
2016-09-22,157300,160500,157300,160500,20010,1.9047619047619049
2016-09-23,160900,160900,158200,159000,14011,-0.9345794392523363
2016-09-26,160800,160800,157500,157500,9876,-0.9433962264150944
2016-09-27,157500,160400,156700,159700,11051,1.3968253968253967
2016-09-28,157900,160000,157900,158900,6923,-0.5009392611145899
2016-09-29,158400,160600,158400,160500,13658,1.0069225928256766
2016-09-30,160100,161000,158500,161000,18936,0.3115264797507788
2016-10-04,161000,163400,160500,163000,17698,1.2422360248447204
2016-10-05,160800,163300,160800,163200,12225,0.1226993865030675
2016-10-06,163500,164800,160600,160700,26422,-1.531862745098039
2016-10-07,160000,161900,159800,160700,7934,0.0
2016-10-10,160300,163100,158700,159500,9900,-0.7467330429371499
2016-10-11,159600,160500,157900,159900,9681,0.25078369905956116
2016-10-12,159900,161600,159100,160800,4117,0.5628517823639775
2016-10-13,160900,162500,159700,161500,10490,0.43532338308457713
2016-10-14,161500,163700,161500,163700,18093,1.3622291021671828
2016-10-17,164000,165000,163500,164300,12601,0.3665241295051924
2016-10-18,163800,164400,162800,163800,9629,-0.30432136335970783
2016-10-19,163300,164500,163300,163600,6650,-0.1221001221001221
2016-10-20,163900,163900,161600,161900,8995,-1.039119804400978
2016-10-21,162000,163500,161200,161200,16885,-0.4323656578134651
2016-10-24,162600,164700,161700,164400,16902,1.9851116625310175
2016-10-25,164400,165500,162500,162500,15045,-1.1557177615571776
2016-10-26,162700,163600,159700,161800,12877,-0.43076923076923074
2016-10-27,160700,162300,160600,160900,12503,-0.5562422744128553
2016-10-28,161100,161100,158000,158300,22636,-1.6159105034182724
2016-10-31,158300,162100,156100,162100,20798,2.4005053695514844
2016-11-01,161800,161800,158000,159000,14642,-1.9123997532387416
2016-11-02,156800,159100,155100,155800,22797,-2.0125786163522013
2016-11-03,155000,157400,151600,156500,21508,0.4492939666238768
2016-11-04,154100,155600,150900,154700,31095,-1.1501597444089458
2016-11-07,156700,156800,153100,156200,15844,0.9696186166774402
2016-11-08,156000,160500,154900,160200,11792,2.560819462227913
2016-11-09,160200,160800,155000,159400,24076,-0.4993757802746567
2016-11-10,159400,162000,158200,161700,13989,1.4429109159347553
2016-11-11,162000,162000,158600,159000,5725,-1.6697588126159555
2016-11-14,160000,161800,157200,160400,6955,0.8805031446540881
2016-11-15,159000,161700,159000,161100,7733,0.4364089775561097
2016-11-16,161100,161900,160200,160200,5044,-0.5586592178770949
2016-11-17,160200,160500,158200,158400,6694,-1.1235955056179776
2016-11-18,158300,163700,157400,162000,12627,2.272727272727273
2016-11-21,162200,163700,160800,162600,12263,0.3703703703703704
2016-11-22,163000,163200,160100,162900,20393,0.18450184501845018
2016-11-23,162900,163800,161600,163500,12808,0.3683241252302026
2016-11-24,163500,164800,161500,164300,15458,0.4892966360856269
2016-11-25,164300,164500,162000,164300,5212,0.0
2016-11-28,164500,164500,161600,161600,10997,-1.6433353621424223
2016-11-29,161500,163000,158500,160500,11897,-0.6806930693069307
2016-11-30,160000,164900,158800,164900,25616,2.7414330218068534
2016-12-01,164100,164100,160800,161100,12244,-2.3044269254093392
2016-12-02,160600,162200,159500,160100,11338,-0.6207324643078833
2016-12-05,159200,162000,159200,161400,9475,0.8119925046845722
2016-12-06,161000,162700,161000,161000,6024,-0.24783147459727387
2016-12-07,162400,162700,159200,159900,7586,-0.6832298136645962
2016-12-08,161800,163000,159600,162600,18054,1.6885553470919326
2016-12-09,161000,162400,159700,160100,18369,-1.5375153751537516
2016-12-12,161100,162000,159900,160600,11272,0.3123048094940662
2016-12-13,162100,162100,160100,162000,10728,0.8717310087173101
2016-12-14,162900,162900,160300,161000,9686,-0.6172839506172839
2016-12-15,160300,161900,160300,161400,6469,0.2484472049689441
2016-12-16,161400,162700,160100,162600,10681,0.7434944237918215
2016-12-19,163000,163000,160400,161200,10330,-0.8610086100861009
2016-12-20,162200,163800,161300,163100,12467,1.1786600496277915
2016-12-21,163700,163800,162500,163600,8007,0.30656039239730226
2016-12-22,163700,164000,162600,162800,5495,-0.4889975550122249
2016-12-23,163900,163900,161800,163800,6107,0.6142506142506142
2016-12-26,164000,164000,162300,163100,3451,-0.4273504273504274
2016-12-27,163100,164000,162600,163500,7135,0.2452483139178418
2016-12-28,164400,164400,161700,163500,6244,0.0
2016-12-29,163500,163500,161200,162900,6057,-0.3669724770642202
2017-01-02,162900,163100,160100,160100,8874,-1.7188459177409454
2017-01-03,161800,161800,159300,160200,9829,0.06246096189881324
2017-01-04,160200,162100,158800,159000,19003,-0.7490636704119851
2017-01-05,159000,160500,157000,157500,15529,-0.9433962264150944
2017-01-06,157600,159600,157400,159000,9746,0.9523809523809524
2017-01-09,160000,160700,157700,159000,14305,0.0
2017-01-10,159000,159000,156400,156500,15134,-1.5723270440251573
2017-01-11,156600,158000,155900,157800,9010,0.8306709265175719
2017-01-12,157700,160100,156200,160100,9888,1.4575411913814955
2017-01-13,159900,160400,158000,160100,12838,0.0
2017-01-16,161000,161000,157600,159000,12690,-0.6870705808869456
2017-01-17,158100,160100,157600,158300,12298,-0.44025157232704404
2017-01-18,158000,159800,157600,158700,7522,0.2526847757422615
2017-01-19,159400,159700,156900,157000,12592,-1.0712035286704475
2017-01-20,156800,159000,156800,158400,8059,0.89171974522293
2017-01-23,158400,159800,157000,158300,11014,-0.06313131313131314
2017-01-24,157600,161300,157300,161000,15697,1.705622236260265
2017-01-25,161700,161700,158100,160000,11556,-0.6211180124223602
2017-01-26,160000,161200,158900,161100,11774,0.6875
2017-01-31,161100,161200,159100,160800,10361,-0.186219739292365
2017-02-01,160800,163100,160000,162200,42407,0.8706467661691543
2017-02-02,162600,166800,161000,166000,60577,2.342786683107275
2017-02-03,166000,172000,166000,172000,43833,3.614457831325301
2017-02-06,172400,174700,169500,174000,34018,1.1627906976744187
2017-02-07,175600,184700,175100,180600,117817,3.793103448275862
2017-02-08,179500,185100,179300,182200,51318,0.8859357696566998
2017-02-09,183500,187000,180100,187000,57515,2.634467618002195
2017-02-10,184300,189900,184000,189500,45626,1.3368983957219251
2017-02-13,189200,190500,188200,189500,19975,0.0
2017-02-14,189500,189900,185600,186700,24806,-1.4775725593667546
2017-02-15,186400,188000,184100,185600,23246,-0.5891805034815212
2017-02-16,186100,189000,184700,188000,18122,1.293103448275862
2017-02-17,188700,189900,185300,186300,15249,-0.9042553191489361
2017-02-20,186400,190700,185000,190500,18365,2.254428341384863
2017-02-21,191000,195900,190200,194100,39410,1.889763779527559
2017-02-22,194300,196500,193100,194700,22319,0.3091190108191654
2017-02-23,195000,196000,192500,193500,22679,-0.6163328197226503
2017-02-24,193600,197100,193600,196400,27364,1.4987080103359174
2017-02-27,197000,197700,190100,191000,28049,-2.74949083503055
2017-02-28,191500,194300,189100,193900,22355,1.5183246073298429
2017-03-02,193900,194700,187000,187600,32128,-3.2490974729241873
2017-03-03,186700,186900,182100,183700,39952,-2.0788912579957355
2017-03-06,183300,189000,181000,187800,18099,2.231899836690256
2017-03-07,187800,189600,185700,188900,10705,0.5857294994675186
2017-03-08,189900,190800,185600,187800,11905,-0.5823186871360508
2017-03-09,186100,192000,186100,192000,14720,2.2364217252396164
2017-03-10,193000,193000,188900,189200,15887,-1.4583333333333333
2017-03-13,189000,192700,189000,189500,12039,0.15856236786469344
2017-03-14,188900,192800,188900,189600,12214,0.05277044854881266
2017-03-15,189600,190500,187900,190500,13422,0.4746835443037975
2017-03-16,190000,193000,186300,188100,11314,-1.2598425196850394
2017-03-17,188800,193000,186500,193000,10678,2.6049973418394474
2017-03-20,193000,193000,187300,190000,12049,-1.5544041450777202
2017-03-21,191900,192700,189800,191700,13506,0.894736842105263
2017-03-22,191600,194000,187900,192000,12708,0.1564945226917058
2017-03-23,191200,196500,191200,195100,18851,1.6145833333333335
2017-03-24,195900,204900,195500,204500,53153,4.818042029728344
2017-03-27,205000,209400,202000,204000,47197,-0.24449877750611246
2017-03-28,203000,204800,202500,204000,21025,0.0
2017-03-29,204100,208300,202500,205500,30089,0.7352941176470588
2017-03-30,205500,207400,203100,206200,17274,0.34063260340632606
2017-03-31,207000,209900,206500,209400,29249,1.5518913676042678
2017-04-03,210000,210000,205500,208900,24972,-0.2387774594078319
2017-04-04,209700,209700,203500,205400,24163,-1.675442795595979
2017-04-05,203300,204600,199400,201000,36813,-2.142161635832522
2017-04-06,199600,200900,196700,199900,32934,-0.5472636815920399
2017-04-07,198700,200400,194800,195200,39041,-2.351175587793897
2017-04-10,195000,196000,191700,192900,41438,-1.1782786885245902
2017-04-11,192100,193900,191000,193000,51091,0.05184033177812338
2017-04-12,191700,196500,189200,193600,39855,0.31088082901554404
2017-04-13,194700,196900,192600,196900,32434,1.7045454545454544
2017-04-14,194200,195800,192000,193500,27504,-1.7267648552564754
2017-04-17,193000,196400,191000,192100,20275,-0.7235142118863048
2017-04-18,193100,200500,192600,200500,36818,4.372722540343571
2017-04-19,201300,201400,196000,198400,26724,-1.0473815461346634
2017-04-20,198400,200000,197000,198900,20322,0.25201612903225806
2017-04-21,201000,201000,195700,197000,32091,-0.9552538964303671
2017-04-24,197000,198900,194800,195100,20511,-0.9644670050761422
2017-04-25,195100,196800,193700,196400,20005,0.6663249615581752
2017-04-26,197600,197600,194000,194700,17452,-0.8655804480651732
2017-04-27,194700,195600,193100,194500,12643,-0.1027221366204417
2017-04-28,194600,194600,190300,191100,27897,-1.7480719794344475
2017-05-02,190200,192300,187500,188000,31457,-1.6221873364730508
2017-05-04,190000,195700,189200,194200,39526,3.2978723404255317
2017-05-08,194900,198900,194400,198500,31132,2.214212152420185
2017-05-10,200800,201700,197100,197100,27041,-0.7052896725440806
2017-05-11,196500,201000,195700,201000,24469,1.97869101978691
2017-05-12,200700,200900,197200,197200,14007,-1.8905472636815919
2017-05-15,197200,198900,196300,198000,12626,0.4056795131845842
2017-05-16,198100,200300,198100,199500,17544,0.7575757575757576
2017-05-17,199500,199600,195500,197000,20539,-1.2531328320802004
2017-05-18,194100,197400,191700,192500,32628,-2.284263959390863
2017-05-19,193300,195500,192100,193600,21833,0.5714285714285714
2017-05-22,194400,194400,190600,191900,19298,-0.878099173553719
2017-05-23,191900,192900,190800,192600,21953,0.36477331943720687
2017-05-24,192700,193000,190400,192700,41509,0.05192107995846314
2017-05-25,192700,192700,189000,189200,42336,-1.816294758692268
2017-05-26,189400,191800,189300,191100,19297,1.004228329809725
2017-05-29,192200,192200,188900,189700,23117,-0.7326007326007326
2017-05-30,190300,190600,188500,190300,18975,0.316288877174486
2017-05-31,190400,191700,189100,191700,38796,0.7356805044666317
2017-06-01,191900,196600,191800,195600,45132,2.0344287949921753
2017-06-02,197000,207100,196000,204300,56763,4.447852760736196
2017-06-05,206900,207200,202000,206000,26136,0.8321096426823299
2017-06-07,207000,212000,204200,212000,41091,2.912621359223301
2017-06-08,212600,217000,210000,217000,39115,2.358490566037736
2017-06-09,217000,217000,211500,213800,29602,-1.4746543778801844
2017-06-12,212500,212900,204600,208900,26041,-2.291861552853134
2017-06-13,208500,210500,205600,207900,20940,-0.47869794159885115
2017-06-14,210800,210800,203000,205000,25123,-1.3949013949013949
2017-06-15,205400,208300,203300,205900,18853,0.4390243902439025
2017-06-16,205900,205900,199700,200000,31281,-2.8654686741136475
2017-06-19,199900,201900,197400,200200,21550,0.1
2017-06-20,199800,199800,193100,194000,29734,-3.096903096903097
2017-06-21,194000,195900,192300,193100,17650,-0.4639175257731959
2017-06-22,193100,193800,190000,190100,22679,-1.5535991714137753
2017-06-23,191000,193000,190000,191600,19441,0.7890583903208838
2017-06-26,190500,191500,189000,189400,15289,-1.1482254697286012
2017-06-27,190300,193800,189000,193500,20986,2.164730728616684
2017-06-28,193900,195900,193500,194000,20973,0.2583979328165375
2017-06-29,195100,195500,191300,192900,14273,-0.5670103092783505
2017-06-30,193900,193900,190500,191500,10343,-0.7257646448937273
2017-07-03,192400,192500,190000,190100,11168,-0.7310704960835509
2017-07-04,190800,192000,190300,190600,9488,0.2630194634402946
2017-07-05,190200,190500,188900,189100,14522,-0.7869884575026233
2017-07-06,191600,191600,188500,188800,13792,-0.15864621893178213
2017-07-07,188800,190600,187800,188400,10129,-0.211864406779661
2017-07-10,187300,187900,183500,186500,23356,-1.0084925690021231
2017-07-11,186200,188900,185100,188100,10453,0.8579088471849867
2017-07-12,186000,188700,184400,185200,19846,-1.541733120680489
2017-07-13,186500,189300,185000,187400,27720,1.187904967602592
2017-07-14,187400,189000,185900,188000,7765,0.32017075773745995
2017-07-17,185500,192500,185500,189200,21012,0.6382978723404255
2017-07-18,190000,192100,189100,189200,17473,0.0
2017-07-19,189200,192700,188000,192500,20170,1.744186046511628
2017-07-20,192700,192700,187800,188000,26861,-2.3376623376623376
2017-07-21,188000,189300,185900,186400,28641,-0.851063829787234
2017-07-24,186400,188900,181800,183000,46016,-1.8240343347639485
2017-07-25,183700,185500,182100,184500,25583,0.819672131147541
2017-07-26,184600,186000,183000,185200,30019,0.3794037940379404
2017-07-27,185400,190500,185300,190300,37151,2.75377969762419
2017-07-28,190400,192400,189200,192000,40653,0.8933263268523385
2017-07-31,192000,199100,191900,199000,43945,3.6458333333333335
2017-08-01,199600,199600,194900,195000,26908,-2.0100502512562812
2017-08-02,196300,197600,194300,197500,11127,1.282051282051282
2017-08-03,197500,198300,194000,195400,16602,-1.0632911392405064
2017-08-04,203000,213000,202500,211900,118351,8.444216990788126
2017-08-07,212200,213500,205500,205500,32431,-3.020292590844738
2017-08-08,205500,213400,205500,210100,29124,2.238442822384428
2017-08-09,209000,215100,208500,211500,37408,0.666349357448834
2017-08-10,211900,216100,208300,216100,37463,2.1749408983451537
2017-08-11,213000,220800,212900,218100,60677,0.9254974548819991
2017-08-14,218100,218100,206200,209900,49902,-3.7597432370472257
2017-08-16,209900,212400,203500,206100,46454,-1.810385898046689
2017-08-17,207500,211000,204200,211000,34949,2.377486656962639
2017-08-18,209000,215600,208900,214600,29903,1.7061611374407581
2017-08-21,216000,220900,210400,214000,44035,-0.27958993476234856
2017-08-22,215400,216400,208500,212200,28411,-0.8411214953271028
2017-08-23,213000,219000,209800,213800,42218,0.7540056550424128
2017-08-24,213400,215200,210400,214900,29453,0.5144995322731525
2017-08-25,214900,218300,212700,214500,24815,-0.18613308515588647
2017-08-28,214500,216900,210800,214700,14201,0.09324009324009325
2017-08-29,213000,217000,211700,216300,24687,0.7452258965999069
2017-08-30,215300,218500,211900,212100,20512,-1.9417475728155338
2017-08-31,212100,214400,211100,214000,16044,0.8958038661008958
2017-09-01,213900,214000,210000,211300,19663,-1.2616822429906542
2017-09-04,209600,214000,208000,210500,16459,-0.37860861334595364
2017-09-05,210500,213500,208500,209800,12503,-0.332541567695962
2017-09-06,209800,210000,203000,205400,26474,-2.0972354623450906
2017-09-07,205800,209600,204300,208500,32703,1.5092502434274586
2017-09-08,206400,207600,199000,202500,45181,-2.877697841726619
2017-09-11,200400,204300,200400,203000,17126,0.24691358024691357
2017-09-12,203100,207700,203100,207100,26540,2.019704433497537
2017-09-13,208000,209400,203700,207800,23315,0.3380009657170449
2017-09-14,207900,211900,206600,211900,30947,1.973051010587103
2017-09-15,211100,213000,207400,213000,34201,0.5191127890514393
2017-09-18,213000,213400,203900,204000,21006,-4.225352112676056
2017-09-19,204000,205000,199600,200700,17063,-1.6176470588235297
2017-09-20,203000,203500,198500,199700,25673,-0.4982561036372696
2017-09-21,198700,200000,197500,197800,12412,-0.9514271407110666
2017-09-22,196200,199500,196200,199100,14932,0.6572295247724975
2017-09-25,196000,200000,196000,198000,11891,-0.5524861878453038
2017-09-26,197500,199600,196200,198100,6668,0.050505050505050504
2017-09-27,197500,198000,193000,193000,20407,-2.5744573447753663
2017-09-28,193000,199000,192100,197500,14863,2.33160621761658
2017-09-29,197500,199100,196100,197900,16342,0.20253164556962028
2017-10-10,199000,199000,195500,196000,13445,-0.9600808489135927
2017-10-11,196000,197100,194000,194500,12104,-0.7653061224489796
2017-10-12,194500,194800,191100,191100,22531,-1.7480719794344475
2017-10-13,190500,192200,189100,191500,23486,0.20931449502878074
2017-10-16,191000,193900,190400,192900,10751,0.7310704960835509
2017-10-17,195300,195300,189200,191300,18179,-0.8294453084499741
2017-10-18,190700,192500,190200,192000,17251,0.36591740721380034
2017-10-19,191600,192800,190000,192300,9926,0.15625
2017-10-20,194700,195300,190600,195300,16395,1.5600624024960998
2017-10-23,194900,194900,191100,191100,19310,-2.1505376344086025
2017-10-24,192400,194300,191000,194000,19369,1.5175300889586603
2017-10-25,194000,200000,193400,200000,33766,3.0927835051546393
2017-10-26,198600,200000,195900,196200,17647,-1.9
2017-10-27,198000,199400,194100,197200,22021,0.509683995922528
2017-10-30,196600,198600,194400,198600,19875,0.7099391480730223
2017-10-31,199000,199000,195400,197800,25330,-0.4028197381671702
2017-11-01,197800,197800,194100,194300,19491,-1.7694641051567241
