날짜,시가,고가,저가,종가,거래량,등락률
2017-04-13,71037,71037,70408,70412,341487,-0.555045547630817
2017-04-14,70251,70723,69937,69941,355501,-0.6689200704425382
2017-04-17,70408,71508,70014,71512,378132,2.246178922234455
2017-04-18,71744,72295,71194,71670,519973,0.22094193981429688
2017-04-19,72141,72219,71354,72063,373459,0.548346588530766
2017-04-20,72138,72216,71430,71670,274211,-0.5453561467049665
2017-04-21,71747,71825,70882,70962,357291,-0.9878610297195479
2017-04-24,70408,70408,69700,69862,600882,-1.5501254192384657
2017-04-25,70094,70486,69780,69862,404068,0.0
2017-04-26,70332,70491,69625,70491,558001,0.900346397183018
2017-04-27,70722,70801,70015,70019,346650,-0.669589025549361
2017-04-28,70172,70408,69701,70412,331015,0.5612762250246363
2017-05-02,70329,70723,69859,69941,287337,-0.6689200704425382
2017-05-04,70332,70883,70018,70805,437107,1.2353269184026536
2017-05-08,71979,74651,71979,74499,1530874,5.217145681802133
2017-05-10,75284,76856,75206,75835,1259095,1.7933126619149249
2017-05-11,75517,76774,74730,74892,939777,-1.2434891540845256
2017-05-12,75438,75752,74338,75049,495883,0.2096352080329007
2017-05-15,74654,75676,74654,75363,370622,0.4183933163666405
2017-05-16,75832,75832,74496,74578,425963,-1.0416252006953013
2017-05-17,74967,75124,74103,74421,328609,-0.21051784708627208
2017-05-18,73634,74340,73161,73870,410726,-0.7403824189408903
2017-05-19,73945,74573,73630,74499,286705,0.8514958711249493
2017-05-22,74968,74968,73633,73791,307101,-0.9503483268231787
2017-05-23,74024,74103,73160,73478,363037,-0.424170969359407
2017-05-24,73709,74652,73709,74656,507577,1.6032009581099107
2017-05-25,74968,74968,73713,73713,409600,-1.2631268752678955
2017-05-26,73869,74576,73161,73713,521432,0.0
2017-05-29,74105,74262,73397,73556,416191,-0.21298821103468857
2017-05-30,74183,75285,73869,75285,745823,2.3505900266463646
2017-05-31,75362,75991,74733,75128,799238,-0.20854087799694493
2017-06-01,75438,75516,74338,74656,548688,-0.6282611010542009
2017-06-02,75755,76227,75048,75521,606625,1.1586476639519931
2017-06-05,76070,76857,75599,76857,956041,1.769044371764145
2017-06-07,77560,78188,77166,77642,1149907,1.02137736315495
2017-06-08,78350,78820,77877,78350,1236169,0.911877592024935
2017-06-09,78820,80549,78428,79686,1419920,1.7051691129546904
2017-06-12,79370,79605,78349,78585,646681,-1.3816730667871395
2017-06-13,78899,79213,78112,78507,666554,-0.09925558312655086
2017-06-14,79210,82118,79131,80786,1283476,2.902925853745526
2017-06-15,81724,81724,79524,80628,759850,-0.1955784418092244
2017-06-16,80785,81965,80157,81965,799104,1.658232871955152
2017-06-19,82510,85339,82118,85266,1616712,4.027328737875922
2017-06-20,86127,90998,85969,89824,3161183,5.345624281659747
2017-06-21,89901,91002,85816,90453,1870183,0.700258282864268
2017-06-22,90923,90923,88486,88881,1157559,-1.7379191403270207
2017-06-23,89508,90373,88643,89038,720539,0.17664067686007134
2017-06-26,88644,90843,88094,89588,1168999,0.617713785125452
2017-06-27,91708,93909,90372,90453,1402555,0.9655310979148993
2017-06-28,89666,90843,89507,89588,582516,-0.9562977457906315
2017-06-29,89743,90216,88093,88881,847677,-0.789168192168594
2017-06-30,89351,91316,89351,90453,1054284,1.7686569683059372
2017-07-03,91159,91394,89980,90767,684576,0.3471416094546339
2017-07-04,90763,91155,88483,88723,686509,-2.251919750570141
2017-07-05,88405,88956,85891,86995,1130901,-1.94763477339585
2017-07-06,87386,89273,87307,89273,636192,2.6185412954767515
2017-07-07,89588,90294,89037,89588,498842,0.3528502458750126
2017-07-10,90291,90291,88720,88802,376661,-0.8773496450417466
2017-07-11,88956,89270,87699,88410,464711,-0.4414314992905565
2017-07-12,88328,89115,84950,85030,1141088,-3.8230969347358896
2017-07-13,85578,86443,82828,84401,1052378,-0.7397389156768199
2017-07-14,84242,85893,82514,85894,858570,1.7689363870096324
2017-07-17,87383,87777,86519,86995,735084,1.2818124665285118
2017-07-18,87147,87697,86125,86837,531239,-0.18161963331225933
2017-07-19,87462,90370,86440,90138,951972,3.8013749899236497
2017-07-20,91233,91862,89977,90059,1304807,-0.08764339124453616
2017-07-21,90449,90449,88878,89981,576107,-0.08660988907271899
2017-07-24,90370,91078,89663,90296,496388,0.35007390449094805
2017-07-25,90212,90291,86990,87230,1460559,-3.395499246921237
2017-07-26,86836,89195,84872,89195,1712692,2.252665367419466
2017-07-27,89430,89822,87544,87545,789323,-1.8498794775491898
2017-07-28,86204,86440,84868,85344,1257598,-2.514135587412188
2017-07-31,84868,86675,84397,85266,571909,-0.09139482564679416
2017-08-01,86047,86125,83767,83929,831373,-1.5680341519480216
2017-08-02,83611,84004,82826,83537,779379,-0.4670614447926223
2017-08-03,83298,84004,80626,80708,1358129,-3.3865233369644585
2017-08-04,80546,81567,79524,80628,811550,-0.09912276354264757
2017-08-07,80942,86365,80863,85030,1534877,5.459641811777546
2017-08-08,85264,86679,84321,85973,1077363,1.1090203457603198
2017-08-09,85890,86676,84790,85187,775529,-0.914240517371733
2017-08-10,84871,85815,84085,84637,634199,-0.645638419007595
2017-08-11,83299,83928,81257,81729,1051115,-3.4358495693372877
2017-08-14,82117,82825,81410,82279,490715,0.6729557439831638
2017-08-16,83454,85418,82747,85266,870294,3.6303309471432565
2017-08-17,86440,87384,85498,86602,781169,1.5668613515351957
2017-08-18,85893,87071,85499,86052,494815,-0.6350892589085703
2017-08-21,87224,87383,86125,86837,569697,0.9122391112350671
2017-08-22,87858,92180,87465,91946,2443151,5.883436783859415
2017-08-23,93199,93670,90134,90138,1578967,-1.9663715659191265
2017-08-24,90369,91627,89899,89981,672784,-0.1741773724733187
2017-08-25,90687,90687,89430,89588,458826,-0.4367588713172781
2017-08-28,89818,90212,88562,89666,613146,0.08706523195070769
2017-08-29,89195,91316,88959,90846,863252,1.3159949144603305
2017-08-30,91472,92651,90451,90531,782414,-0.34674063800277394
2017-08-31,90845,91473,90137,90453,504085,-0.08615833250488783
2017-09-01,90919,90999,89269,89745,633932,-0.7827269410633146
2017-09-04,86679,89430,86601,88095,916201,-1.8385425371887014
2017-09-05,89269,89427,87855,88173,460063,0.08854077983994552
2017-09-06,88409,91081,88094,91003,1219717,3.2095993104465084
2017-09-07,90920,91392,90292,91396,750842,0.43185389492654086
2017-09-08,90999,91784,90370,90374,597431,-1.1182108626198082
2017-09-11,90449,90684,89976,90216,475507,-0.17482904375152147
2017-09-12,90452,91708,90294,90767,671257,0.6107564068457924
2017-09-13,91392,92335,90920,91396,871734,0.6929831326363106
2017-09-14,91786,94695,91550,93910,2260658,2.7506674252702523
2017-09-15,93517,102004,93438,100355,3880730,6.8629538920242785
2017-09-18,102709,111825,102551,108764,5119779,8.379253649544118
2017-09-19,109780,110724,107345,109628,2110597,0.7943804935456584
2017-09-20,110176,117092,110098,115286,3518196,5.1610902324223735
2017-09-21,117403,118267,111352,114735,2642991,-0.47794181427059657
2017-09-22,113553,113632,110489,112850,2187464,-1.642916285353205
2017-09-25,114656,117327,113635,115443,1979568,2.297740363314134
2017-09-26,115520,115678,111985,111986,1324249,-2.9945514236463016
2017-09-27,112923,117560,112059,117250,2068871,4.700587573446681
2017-09-28,117639,117639,113160,113164,1719357,-3.484861407249467
2017-09-29,114261,114969,107738,111593,3425748,-1.388250680428405
2017-10-10,114970,116698,112926,113478,1877409,1.689174052135887
2017-10-11,113631,116067,113474,114735,1129825,1.107703695870565
2017-10-12,115911,122198,114574,121966,2510112,6.30234889092256
2017-10-13,124713,141294,124399,133047,6528413,9.085318859354247
2017-10-16,136503,139568,132338,138233,3780903,3.897870677279457
2017-10-17,136661,156227,135560,150650,6353794,8.982659712225011
2017-10-18,158741,163847,150176,150965,5721848,0.2090939263192831
2017-10-19,152845,153159,137679,137683,5827560,-8.79806577683569
2017-10-20,136661,142319,135247,139884,3162871,1.5985996818779369
2017-10-23,139332,144125,139332,140119,1764093,0.16799633982442594
2017-10-24,141217,150018,140744,150022,2789213,7.067563999172133
2017-10-25,148761,148839,141924,142242,3644645,-5.185906067110157
2017-10-26,142947,143340,135247,135247,2880648,-4.917675510749286
2017-10-27,136893,140430,132178,137526,2516048,1.6850651031076476
2017-10-30,135324,137132,131946,132104,2384896,-3.9425272312144615
2017-10-31,131943,136579,130213,136033,2111357,2.974171864591534
2017-11-01,136504,139882,134146,135090,1622374,-0.693214146567377
2017-11-02,136739,138545,134617,135561,1361681,0.34865645125471906
2017-11-03,137604,142947,136189,138391,3275625,2.087621070956986
2017-11-06,140194,140587,136893,137526,1228918,-0.6250406457067295
2017-11-07,137600,137757,130449,131082,3280331,-4.685659438942454
2017-11-08,132336,138465,131864,136033,2340877,3.777025068277872
2017-11-09,136892,137207,132806,134382,1466282,-1.2136760933008903
2017-11-10,133911,139490,133911,138548,1606751,3.100117575270498
2017-11-13,140433,149864,139491,149315,3770641,7.771313912867743
2017-11-14,151431,155283,146324,151593,3023550,1.5256337273549208
2017-11-15,153318,163849,151432,163853,6108392,8.087444670928077
2017-11-16,167152,172810,160314,172104,4726676,5.035611188077118
2017-11-17,170296,174538,166993,171947,3434903,-0.09122391112350672
2017-11-20,170609,174459,169194,170296,1988122,-0.9601795902225686
2017-11-21,172339,179490,168881,175012,2969120,2.7692958143467847
2017-11-22,175243,179014,169428,169432,3249459,-3.1883527986652345
2017-11-23,167152,173204,163064,173204,2113165,2.2262618631663442
2017-11-24,172888,173910,168882,168882,1216721,-2.495323433638946
2017-11-27,165424,169589,164402,167468,1318194,-0.8372709939484373
2017-11-28,169195,170059,161181,161181,1329688,-3.754150046576062
2017-11-29,161101,164401,159373,161181,1845490,0.0
2017-11-30,162514,163456,157248,157252,1462716,-2.437632227123544
2017-12-01,157959,166289,157959,166133,1769236,5.647622923714802
2017-12-04,165266,166209,162044,164403,990110,-1.0413343525970156
2017-12-05,164636,164793,161258,161259,885001,-1.9123738617908435
2017-12-06,162201,164245,158037,158195,1170570,-1.9000489895137636
2017-12-07,159530,160472,151435,152458,1988389,-3.626536869054016
2017-12-08,152375,158976,152061,154108,1603856,1.0822652796179932
2017-12-11,155993,161103,154815,161103,1209874,4.53902458016456
2017-12-12,164166,164637,159294,161574,964794,0.29235954637716244
2017-12-13,162041,165736,161885,165032,1249198,2.140195823585478
2017-12-14,168567,169353,158037,164639,3362437,-0.23813563430122642
2017-12-15,163613,168957,161334,165425,1653384,0.4774081475227619
2017-12-18,167387,167781,164088,164089,1249910,-0.8076167447483753
2017-12-19,161888,164009,156936,161103,2095125,-1.8197441632284916
2017-12-20,159531,161338,157960,157960,1116811,-1.9509258052301943
2017-12-21,156700,158271,155051,155051,1794053,-1.8416054697391746
2017-12-22,155205,159133,154653,158666,2449004,2.331490928791172
2017-12-26,160471,164402,153244,153244,5547521,-3.4172412489128106
2017-12-27,168311,176565,163501,176326,5004824,15.062253660828484
2017-12-28,177848,180893,174802,177208,2319861,0.5002098385944217
2018-01-02,179211,182497,178089,181056,1467817,2.171459527786556
2018-01-03,183457,198125,182016,197726,3008346,9.207096147048427
2018-01-04,200049,209346,196602,200371,4074315,1.3377097599708687
2018-01-05,204297,213996,203576,213917,2396681,6.760459347909628
2018-01-08,223212,243010,222171,242450,5363469,13.33835085570572
2018-01-09,243650,256474,233391,234434,6373978,-3.3062487110744483
2018-01-10,243089,252467,228422,237240,4350931,1.1969253606558776
2018-01-11,239323,246056,234833,246056,2210449,3.7160681166750966
2018-01-12,260160,299754,254470,273707,7226713,11.237685730077706
2018-01-15,275311,285409,263288,280521,3829392,2.489523468526563
2018-01-16,273305,280839,268656,278436,2058200,-0.7432598628979649
2018-01-17,278435,278516,250463,251266,4346167,-9.75807726012441
2018-01-18,247578,259200,244933,255915,2438110,1.8502304330868482
2018-01-19,256475,257115,227942,230668,4685728,-9.865384991110329
2018-01-22,225216,232349,216801,224897,3466210,-2.501864151074271
2018-01-23,229864,240524,227299,239644,2799582,6.557223973641267
2018-01-24,248458,250062,233471,235236,1954047,-1.8393951027357247
2018-01-25,233473,236437,226258,232191,1739061,-1.2944447278477784
2018-01-26,230026,241807,226258,240446,1979521,3.5552626932137765
2018-01-29,235556,270500,235556,263128,2687377,9.433303111717391
2018-01-30,267614,271702,260641,261765,2233039,-0.5179988446687543
2018-01-31,254551,258158,250464,253030,1726103,-3.336962542738716
2018-02-01,252306,255111,238280,240285,2382928,-5.036952140062443
2018-02-02,240684,245573,232429,241567,2055744,0.5335330961150301
2018-02-05,235155,240364,229225,229225,1720078,-5.109141563210207
2018-02-06,221369,233391,218163,227782,3239390,-0.6295124877303959
2018-02-07,233471,234032,205180,205180,4150645,-9.922645336330351
2018-02-08,201412,218804,191153,217523,9682442,6.015693537381811
2018-02-09,207583,234834,206380,230828,3700162,6.116594567011305
2018-02-12,236837,249659,236435,242450,2635483,5.0349177742734845
2018-02-13,245250,246855,235635,235637,1496382,-2.8100639307073623
2018-02-14,239642,251263,237638,250465,2140961,6.292729919325063
2018-02-19,261279,261279,249659,253670,1678461,1.27961990697303
2018-02-20,251262,255669,241243,243651,1356317,-3.9496195844995468
2018-02-21,243649,249659,242045,246457,904764,1.1516472331326364
2018-02-22,244449,251262,241244,246457,921069,0.0
2018-02-23,247657,258478,246056,254873,1218371,3.4147944671890023
2018-02-26,257274,262882,256873,261685,1031993,2.6727036602543226
2018-02-27,267694,284123,264888,281321,2617471,7.503678086248734
2018-02-28,274506,292140,274105,282925,3012668,0.5701671755752326
2018-03-02,282921,298149,281318,298153,2450548,5.382345144472917
2018-03-05,309770,314179,286126,299355,3913146,0.40314871894631277
2018-03-06,301355,305764,287330,296550,2519953,-0.9370145813499023
2018-03-07,278112,281719,260080,260483,9467459,-12.162198617433823
2018-03-08,265290,283724,264887,283726,9658780,8.923039123474469
2018-03-09,276910,284523,258876,261284,4440062,-7.909743907854762
2018-03-12,259679,267293,251264,258079,3213955,-1.2266346198006766
2018-03-13,257273,257273,244449,249262,3717720,-3.416395754788262
2018-03-14,245653,253266,243247,245656,2376042,-1.4466705715271482
2018-03-15,250861,262484,248859,258480,2498145,5.2203080730778
2018-03-16,260480,266490,257274,259682,1693970,0.4650263076446921
2018-03-19,262083,264087,254468,255674,1056252,-1.543426190494528
2018-03-20,253268,260480,250462,258480,1448206,1.097491336623982
2018-03-21,258878,260079,249258,249663,1534008,-3.411095636025998
2018-03-22,250060,255669,244450,248861,1468692,-0.32123302211380944
2018-03-23,242445,250460,238839,240446,1850481,-3.38140568429766
2018-03-26,241244,244449,235633,240446,1668183,0.0
2018-03-27,246053,247255,238038,238041,1416383,-1.0002245826505745
2018-03-28,234031,235634,224814,232031,3202398,-2.5247751437777524
2018-03-29,238038,254871,236435,254071,2440073,9.498730773043256
2018-03-30,256072,257674,247656,248060,1504827,-2.3658741060569684
2018-04-02,248857,253265,243649,243651,877106,-1.7773925663146013
2018-04-03,240040,244048,238037,239644,1085613,-1.6445653824527704
2018-04-04,243247,245250,233629,235637,1487167,-1.6720635609487406
2018-04-05,233628,246051,227216,236437,2242414,0.33950525596574394
2018-04-06,237236,240844,233630,234034,824333,-1.0163383903534555
2018-04-09,239240,248456,234832,245255,1416019,4.794602493654768
2018-04-10,248056,249660,241245,242850,1082936,-0.9806120160649121
2018-04-11,245251,246855,238840,238843,850526,-1.649989705579576
2018-04-12,239641,242847,234832,239244,1285385,0.1678927161357042
2018-04-13,236435,236435,229623,232430,1231146,-2.8481383023189712
2018-04-16,232027,242045,232027,236839,1027818,1.8969152002753515
2018-04-17,237236,237236,231626,232430,825028,-1.861602185450876
2018-04-18,236034,236834,226817,228023,1170343,-1.896054726154111
2018-04-19,226817,227216,212791,213596,2758783,-6.326993329620258
2018-04-20,213191,220804,206379,215600,2422794,0.9382198168505029
2018-04-23,212391,214394,199969,200773,2475741,-6.87708719851577
2018-04-24,201169,208783,198767,199169,2098205,-0.7989122043302636
2018-04-25,196762,205575,195559,201172,1656787,1.0056785945603985
2018-04-26,205981,208783,204776,205982,1191175,2.390988805599189
2018-04-27,212791,222810,208384,221611,1686016,7.587556194230564
2018-04-30,220404,225613,213991,217202,1287395,-1.9895221807581753
2018-05-02,214394,218401,205177,207584,1602480,-4.428136020846953
2018-05-03,209586,213993,205980,209990,1053043,1.1590488669646986
2018-05-04,210386,211589,199566,200371,1356820,-4.580694318777084
2018-05-08,201167,205175,187544,189150,1774342,-5.6001117926246815
2018-05-09,188346,211989,187545,207584,3185906,9.745704467353953
2018-05-10,208383,211589,202373,207584,1657441,0.0
2018-05-11,205979,214393,205177,208386,1290733,0.3863496223215662
2018-05-14,210387,211589,203976,204379,977533,-1.9228738974787174
2018-05-15,209986,217599,209986,214798,1858480,5.0978818763180165
2018-05-16,217199,219203,213993,215199,1370957,0.18668702688106967
2018-05-17,217598,218801,213192,214397,783698,-0.3726783117021919
2018-05-18,217600,220805,215597,216402,918590,0.9351809960027426
2018-05-21,217200,218803,214796,216402,452491,0.0
2018-05-23,216397,217599,205577,206382,1243940,-4.630271439265811
2018-05-24,207582,214794,207179,211993,982254,2.7187448517797095
2018-05-25,211991,224415,211991,220409,1759261,3.9699424037586146
2018-05-28,215996,221206,213991,217202,984367,-1.4550222540821836
2018-05-29,219201,224010,216397,216801,878041,-0.18462076776456937
2018-05-30,216397,217597,210387,216000,1130044,-0.3694632404832081
2018-05-31,220003,220003,212790,212794,952006,-1.4842592592592594
2018-06-01,212791,221206,212390,219206,1072818,3.013242854591765
2018-06-04,218401,219202,211589,213596,847541,-2.559236517248616
2018-06-05,216396,217197,212790,213996,495985,0.18726942452105846
2018-06-07,215195,218800,213591,217202,715507,1.4981588440905438
2018-06-08,217198,220404,214794,216000,516006,-0.5534019023765896
2018-06-11,215595,216798,213992,214397,408835,-0.7421296296296297
2018-06-12,215997,220804,215595,218805,826045,2.0559989178953066
2018-06-14,218401,224413,218401,224416,1370147,2.564383812070108
2018-06-15,225213,240442,224413,239244,2310027,6.607372023385142
2018-06-18,242045,249258,239641,244453,2069487,2.17727508317868
2018-06-19,245252,246454,229623,230427,1595429,-5.737708271119601
2018-06-20,233630,242045,232829,238041,1178376,3.3043002773112526
2018-06-21,238438,238840,233630,234034,922682,-1.683323461084435
2018-06-22,232430,239240,231225,236839,691223,1.198543801328012
2018-06-25,240041,241243,234832,237240,608937,0.1693133309970064
2018-06-26,234433,241246,230023,241248,892701,1.6894284269094588
2018-06-27,240043,247256,238440,242049,1039729,0.3320234779148428
2018-06-28,240844,244048,237236,238843,610880,-1.324525199443088
2018-06-29,241244,245653,237638,243251,931562,1.845563822259811
2018-07-02,242848,249661,242848,243251,1132911,0.0
2018-07-03,246454,247255,239642,242850,766965,-0.1648502986626982
2018-07-04,241243,242444,232828,233633,917580,-3.7953469219682936
2018-07-05,234429,236032,222408,226018,1276264,-3.2593854464052594
2018-07-06,226818,234833,222810,232031,956995,2.660407578157492
2018-07-09,231625,233628,227619,227622,549470,-1.90017713150398
2018-07-10,229620,232025,224812,225217,635397,-1.0565762536134469
2018-07-11,225214,225214,219604,221611,714007,-1.6011224729927136
2018-07-12,222009,230827,221609,230828,973109,4.159089575878454
2018-07-13,228822,232429,226819,230828,661458,0.0
2018-07-16,231626,240041,230825,235236,717288,1.9096470098948135
2018-07-17,236435,238438,234032,236839,505002,0.6814433164991753
2018-07-18,238037,242045,232027,232430,565718,-1.861602185450876
2018-07-19,234031,235231,226817,231228,817715,-0.517144946865723
2018-07-20,230825,232428,226416,228824,485223,-1.0396664763782932
2018-07-23,228821,229220,213992,214397,1507385,-6.304845645561655
2018-07-24,215196,219603,210787,212394,926665,-0.9342481471289243
2018-07-25,213591,214793,197964,201172,2430379,-5.283576748872379
2018-07-26,203977,209185,196762,203978,1475363,1.394826317777822
2018-07-27,205577,208382,203572,205581,689893,0.7858690643108571
2018-07-30,203573,208784,199968,206783,688024,0.5846843823115949
2018-07-31,205980,218804,205579,217604,904986,5.233022056938917
2018-08-01,221608,231625,221208,224817,1258687,3.3147368614547528
2018-08-02,228019,228421,219606,225619,872812,0.35673458857648666
2018-08-03,227217,228421,223212,224817,462110,-0.35546651656110523
2018-08-06,224814,226817,218402,219607,476988,-2.3174404070866528
2018-08-07,217599,222809,210387,220008,1377091,0.18259891533512138
2018-08-08,221608,225614,220806,221210,640713,0.5463437693174793
2018-08-09,213993,221209,211190,221210,1348571,0.0
2018-08-10,220804,225212,216797,218003,659103,-1.4497536277745129
2018-08-13,217197,217597,207581,208786,1233310,-4.227923468943088
2018-08-14,208384,213993,208384,209188,696650,0.19254164551263014
2018-08-16,207182,210387,201571,207185,960401,-0.9575119031684417
2018-08-17,207581,215194,207581,210790,791330,1.739990829451939
2018-08-20,213192,215596,209187,209188,531757,-0.7599981023767731
2018-08-21,211990,217199,210387,215199,786773,2.873491787291814
2018-08-22,216797,220805,214795,215199,591398,0.0
2018-08-23,215998,219606,214795,219607,493851,2.0483366558394787
2018-08-24,220004,225214,217600,224015,738343,2.007221992013005
2018-08-27,224812,227618,222410,222814,549151,-0.5361248130705533
2018-08-28,224011,224411,215596,215600,929992,-3.2376780633173863
2018-08-29,215595,219603,215595,216000,511650,0.1855287569573284
2018-08-30,216397,216397,211990,213596,688176,-1.112962962962963
2018-08-31,213594,218402,212392,216402,838311,1.313695013015225
2018-09-03,215196,217598,212390,213996,604246,-1.1118196689494553
2018-09-04,214794,225615,214794,224416,1240819,4.869249892521355
2018-09-05,225214,227618,219203,220008,790433,-1.964209325538286
2018-09-06,220406,223612,217200,222412,558908,1.0926875386349586
2018-09-07,222810,225214,221208,224015,507035,0.7207344927431973
2018-09-10,223612,225214,218402,219607,535274,-1.9677253755328885
2018-09-11,218803,222009,217599,220008,465155,0.18259891533512138
2018-09-12,221607,230424,220003,228423,1301784,3.8248609141485765
2018-09-13,230825,235634,228421,235236,1316826,2.9826243416818796
2018-09-14,234432,237637,231224,233232,897719,-0.851910421874203
2018-09-17,239241,244451,238038,242450,1513591,3.952287850723743
2018-09-18,241243,243246,238437,240846,1150060,-0.6615797071561147
2018-09-19,240441,246855,238438,245255,1078229,1.8306303613097166
2018-09-20,244049,249659,237236,237640,1393492,-3.104931601802206
2018-09-21,240442,244049,237638,242450,742089,2.024070021881838
2018-09-27,242046,247657,241246,241248,674115,-0.4957723241905547
2018-09-28,242045,244048,234832,238041,747063,-1.3293374452845204
2018-10-01,238038,240042,231626,234034,810718,-1.683323461084435
2018-10-02,234031,236835,230824,231228,636831,-1.1989710896707317
2018-10-04,232428,234832,227619,232832,654395,0.6936876156866816
2018-10-05,232828,237235,230424,231629,692593,-0.5166815557998901
2018-10-08,230424,234031,229623,232430,406142,0.34581162117006076
2018-10-10,234030,235232,229623,229626,893772,-1.2063847179796068
2018-10-11,226818,228420,217601,217604,2232142,-5.235469850975064
2018-10-12,217599,222409,215196,220008,1132724,1.104759103692947
2018-10-15,221607,222008,208383,209588,1183646,-4.7361914112214105
2018-10-16,209988,213993,207582,209990,836248,0.19180487432486593
2018-10-17,215195,215595,209585,212794,768402,1.33530168103243
2018-10-18,212789,214792,208783,208786,586623,-1.8835117531509344
2018-10-19,206780,220004,204375,218805,981919,4.7986933989826905
2018-10-22,216797,218001,213192,215199,467084,-1.6480427778158633
2018-10-23,199567,203173,196361,197566,8889397,-8.193811309532109
2018-10-24,198766,201569,179530,180735,3337240,-8.519178401141897
2018-10-25,171514,191149,169511,189551,4469998,4.877859850056713
2018-10-26,192753,193153,180730,182738,1906325,-3.594283332717844
2018-10-29,183135,187544,174721,174723,1810237,-4.386060917816765
2018-10-30,172316,183135,170714,180735,2623106,3.4408749849762192
2018-10-31,182335,183539,173118,174323,1579490,-3.547735635045785
2018-11-01,175923,192352,174719,182338,2374000,4.597786866907981
2018-11-02,187544,191149,184339,189551,1226568,3.955840252717481
2018-11-05,191552,194757,188748,192356,1050778,1.4798128208239472
2018-11-06,193955,196359,189146,193157,854613,0.4164153964524112
2018-11-07,193153,194356,187144,187147,909960,-3.1114585544401705
2018-11-08,191151,193153,189948,191154,990094,2.141097639823241
2018-11-09,189947,191149,180330,183940,1450567,-3.7739205038869184
2018-11-12,173116,174719,160294,161899,4134048,-11.98271175383277
2018-11-13,158690,165503,157889,160697,3329948,-0.7424381867707646
2018-11-14,160694,172715,159892,166709,2567474,3.7412023871011906
2018-11-15,170715,175123,168309,175125,1639198,5.048317727297266
2018-11-16,176324,183936,175122,179532,1627968,2.5164882226980727
2018-11-19,181935,185541,177927,183540,1307520,2.2324710915045785
2018-11-20,181933,185539,180731,182338,1179770,-0.6548981148523483
2018-11-21,177926,180731,174721,180334,1051738,-1.0990577937676185
2018-11-22,181131,181932,177926,178731,459562,-0.8889061408275756
2018-11-23,178726,181933,176324,177129,517605,-0.8963190492975478
2018-11-26,178327,193153,177525,192758,1326574,8.82351280705023
2018-11-27,193553,194756,189146,190753,793070,-1.0401643511553347
2018-11-28,191550,193553,189147,189150,593989,-0.8403537559042322
2018-11-29,200368,201168,189147,189952,1730763,0.42400211472376426
2018-11-30,191951,193955,189947,191955,848144,1.0544769204851752
2018-12-03,195559,196761,192353,192758,629897,0.4183272121070042
2018-12-04,193555,199566,193154,195161,1044051,1.2466408657487626
2018-12-05,191552,194357,190350,193959,683496,-0.6159017426637494
